TS,Reading
1792,0.8
1793,0.8
1794,0.5
1795,1
1796,1.2
1797,0.9
1798,0.5
1799,0.3
1800,0.6
1801,0.9
1802,0.9
1803,0.6
1804,0.4
1805,0.7
1806,1.2
1807,1.1
1808,0.6
1809,0.3
1810,0.5
1811,0.8
1812,0.9
1813,1
1814,1.1
1815,1.2
1816,0.8
1817,0.5
1818,0.4
1819,0
1820,0.1
1821,0.5
1822,1
1823,0.9
1824,0.3
1825,0.3
1826,0.4
1827,0.5
1828,0.2
1829,0.3
1830,0.1
1831,0.1
1832,0.6
1833,0.7
1834,0.7
1835,0.5
1836,0.6
1837,0.5
1838,0.6
1839,0.7
1840,0.8
1841,0.8
1842,0.9
1843,1
1844,1.2
1845,1.2
1846,0.6
1847,0
1848,0.1
1849,0.2
1850,0.8
1851,0.9
1852,0.6
1853,0.5
1854,0.6
1855,0.7
1856,0.4
1857,0.5
1858,0.6
1859,0.2
1860,0
1861,0
1862,0
1863,0.1
1864,0.3
1865,0.5
1866,0.6
1867,0.7
1868,0.8
1869,0.8
1870,1.1
1871,1.3
1872,1
1873,0.2
1874,0.4
1875,0.6
1876,0.6
1877,0.8
1878,0.9
1879,0.9
1880,0.9
1881,0.9
1882,1.4
1883,1.5
1884,1.2
1885,0.9
1886,1.1
1887,1
1888,0.8
1889,1.1
1890,1.2
1891,1
1892,0.8
1893,1.2
1894,1.7
1895,1.3
1896,1.1
1897,1.3
1898,1.2
1899,1
1900,1.2
1901,1.1
1902,1.2
1903,1.5
1904,2.1
1905,2.2
1906,1.5
1907,0.9
1908,0.6
1909,0.7
1910,0.6
1911,0.7
1912,1.1
1913,1.4
1914,1.4
1915,1.2
1916,1
1917,1.1
1918,1.7
1919,1.6
1920,1.2
1921,0.9
1922,0.6
1923,0.9
1924,1.1
1925,1.3
1926,1.3
1927,1.2
1928,1.1
1929,1.4
1930,1.6
1931,1.7
1932,1.7
1933,1.7
1934,1.8
1935,2
1936,1.7
1937,1.5
1938,1.3
1939,1.7
1940,1.7
1941,1.1
1942,1.1
1943,1.1
1944,1.3
1945,1.6
1946,2
1947,1.9
1948,1.1
1949,0.7
1950,0.9
1951,1.3
1952,1.7
1953,1.6
1954,1.6
1955,1.6
1956,1.5
1957,1.5
1958,1.5
1959,0.8
1960,0.5
1961,1.3
1962,1.5
1963,1.6
1964,1.1
1965,0.3
1966,0.2
1967,0.6
1968,0.8
1969,0.8
1970,0.7
1971,0.7
1972,0.8
1973,0.2
1974,-0.4
1975,0
1976,0.2
1977,0
1978,0
1979,0.1
1980,0
1981,0.3
1982,0.7
1983,0.8
1984,0.5
1985,0.1
1986,0
1987,0
1988,0
1989,0.1
1990,0.2
1991,0.2
1992,0.3
1993,0.8
1994,1.2
1995,1.2
1996,0.9
1997,0.7
1998,0.9
1999,1.1
2000,1.5
2001,1.8
2002,2
2003,2.2
2004,2.5
2005,2.9
2006,2.5
2007,2.4
2008,1.9
2009,1.7
2010,1.6
2011,1.6
2012,1.4
2013,1.5
2014,1.7
2015,1.6
2016,1.5
2017,1.7
2018,1.7
2019,1.5
2020,1.4
2021,1.5
2022,1.6
2023,1.9
2024,2.3
2025,2.5
2026,2.5
2027,2.1
2028,2.2
2029,2.2
2030,2.1
2031,2.2
2032,2.4
2033,2.3
2034,2.4
2035,2
2036,1.6
2037,0.7
2038,-0.1
2039,-0.6
2040,-1.4
2041,-2.6
2042,-4.4
2043,-6.5
2044,-8.4
2045,-10
2046,-11.8
2047,-13.2
2048,-13.6
2049,-14.2
2050,-14.6
2051,-14.2
2052,-12.4
2053,-9.9
2054,-8.3
2055,-7.3
2056,-6.1
2057,-4.6
2058,-2.6
2059,-1.4
2060,-1
2061,-0.8
2062,-0.5
2063,-0.3
2064,-0.2
2065,0.2
2066,0.2
2067,0.4
2068,0.7
2069,1.3
2070,1.2
2071,1
2072,1.3
2073,1.8
2074,1.5
2075,1
2076,0.8
2077,1
2078,1.5
2079,2.1
2080,2.1
2081,1.9
2082,1.9
2083,2.2
2084,2.5
2085,2.3
2086,1.8
2087,2.1
2088,2.3
2089,2.6
2090,2.7
2091,2.6
2092,2.7
2093,2.7
2094,2.3
2095,2
2096,1.9
2097,2.1
2098,2.3
2099,2.3
2100,2.3
2101,2.5
2102,2.5
2103,1.9
2104,1.4
